"ExhibitionID","ExhibitionNumber","ExhibitionTitle","ExhibitionCitationDate","ExhibitionBeginDate","ExhibitionEndDate","ExhibitionSortOrder","ExhibitionURL","ExhibitionRole","ExhibitionRoleinPressRelease","ConstituentID","ConstituentType","DisplayName","AlphaSort","FirstName","MiddleName","LastName","Suffix","Institution","Nationality","ConstituentBeginDate","ConstituentEndDate","ArtistBio","Gender","VIAFID","WikidataID","ULANID","ConstituentURL","Year","Count"
3776,"343","The Photographs of Henri Cartier Bresson","[MoMA Exh. #343, February 4-April 6, 1947]",1947-02-04,"4/6/1947",408,"moma.org/calendar/exhibitions/2703","Curator","Director",9634,"Individual","Monroe Wheeler","Wheeler Monroe","Monroe","","Wheeler","","","American",1899,1988,"American, 1899–1988","Male",40395988,"",NA,"moma.org/artists/9634",1947,3
3777,"344","Henry Hobson Richardson, 1838–1886: Architectural Masterpieces","[MoMA Exh. #344, February 4-May 26, 1947]",1947-02-04,"5/26/1947",409,"moma.org/calendar/exhibitions/2381","Curator","Selector",9366,"Individual","Henry Russell Hitchcock","Hitchcock Henry Russell","Henry","Russell","Hitchcock","","","",NA,NA,"","Male",108419350,"Q327323",500210947,"moma.org/artists/9366",1947,2
3778,"345","Printed Textiles for the Home","[MoMA Exh. #345, March 11-June 15, 1947]",1947-03-12,"6/15/1947",410,"moma.org/calendar/exhibitions/3209","Competition Judge","Competition Judge",769,"Individual","Marcel Breuer","Breuer Marcel","Marcel","","Breuer","","","American",1902,1981,"American, born Hungary. 1902–1981","Male",9899554,"Q57588",500118800,"moma.org/artists/769",1947,23
2626,"346","Large-Scale Modern Paintings","[MoMA Exh. #346, April 1-May 4, 1947]",1947-04-01,"5/4/1947",411,"moma.org/calendar/exhibitions/2811","Curator","Director",16155,"Individual","Margaret Miller","Miller Margaret","Margaret","","Miller","","","",NA,NA,"","",NA,"",NA,"moma.org/artists/16155",1947,17
3779,"347","Drawings in the Collection of The Museum of Modern Art","[MoMA Exh. #347, April 15-June 1, 1947]",1947-04-15,"6/1/1947",412,"moma.org/calendar/exhibitions/3210","Artist","Artist",11,"Individual","Jean (Hans) Arp","Arp Jean (Hans)","Jean","","Arp","","","French",1886,1966,"French, born Germany (Alsace). 1886–1966","Male",7386175,"Q153739",500031000,"moma.org/artists/11",1947,83
3769,"348","Taliesin and Taliesin West","[MoMA Exh. #348, April 15-June 15, 1947]",1947-04-15,"6/15/1947",413,"moma.org/calendar/exhibitions/3202","Artist","Artist",5674,"Individual","Ezra Stoller","Stoller Ezra","Ezra","","Stoller","","","American",1915,2004,"American, 1915–2004","Male",95735012,"Q1386090",500008828,"moma.org/artists/5674",1947,2
3780,"349","New Teaching Techniques: Basic Design and Foundation Courses","[MoMA Exh. #349, April 25-May 14, 1947]",1947-04-25,"5/14/1947",414,"moma.org/calendar/exhibitions/3211","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1947,1
3788,"350","Art Work by Children and Young People from the Classes of the Educational Program","[MoMA Exh. #350, May 20-October 13, 1947]",1947-05-20,"10/13/1947",415,"moma.org/calendar/exhibitions/3219","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1947,1
3782,"351a","Alfred Stieglitz Exhibition: His Photographs","[MoMA Exh. #351a, June 10-September 21, 1947]",1947-06-10,"9/21/1947",416,"moma.org/calendar/exhibitions/3213","Curator","Director",14845,"Individual","James Johnson Sweeney","Sweeney James Johnson","James","Johnson","Sweeney","","","American",1900,1986,"American, 1900–1986","Male",37043718,"Q6136905",500258108,"moma.org/artists/14845",1947,2
3783,"351b","Alfred Stieglitz Exhibition: His Collection","[MoMA Exh. #351b, June 10-August 31, 1947]",1947-06-10,"8/31/1947",417,"moma.org/calendar/exhibitions/3214","Curator","Director",14845,"Individual","James Johnson Sweeney","Sweeney James Johnson","James","Johnson","Sweeney","","","American",1900,1986,"American, 1900–1986","Male",37043718,"Q6136905",500258108,"moma.org/artists/14845",1947,37
3787,"352","Two Cities: Planning in North and South America","[MoMA Exh. #352, June 24-September 21, 1947]",1947-06-24,"9/21/1947",418,"moma.org/calendar/exhibitions/3218","Curator","Director",9493,"Individual","Susanne Wasson-Tucker","Wasson-Tucker Susanne","Susanne","","Wasson-Tucker","","","",NA,NA,"","",NA,"",NA,"moma.org/artists/9493",1947,6
3781,"353","Robert Maillart: Engineer","[MoMA Exh. #353, June 24-October 13, 1947]",1947-06-24,"10/13/1947",419,"moma.org/calendar/exhibitions/3212","Preparer","Preparer",42771,"Individual","Sigfried Giedion","Giedion Sigfried","Sigfried","","Giedion","","","Swiss",1888,1968,"Swiss, 1888–1968","",64006335,"Q123143",500045674,"moma.org/artists/42771",1947,2
3786,"354","Boris Aronson: Stage Designs and Models","[MoMA Exh. #354, June 24-October 10, 1947]",1947-06-24,"10/10/1947",420,"moma.org/calendar/exhibitions/3217","Curator","Director",NA,"Individual","George Amberg","Amberg George","George","","Amberg","","","",1901,NA,"Born 1901","",64918824,"",NA,"",1947,3
2784,"355","New Acquisitions","[MoMA Exh. #355, August 5-September 30, 1947]",1947-08-05,"9/30/1947",421,"moma.org/calendar/exhibitions/2876","Artist","Artist",2349,"Individual","Juan Gris","Gris Juan","Juan","","Gris","","","Spanish",1887,1927,"Spanish, 1887–1927","Male",49245334,"Q151152",500015362,"moma.org/artists/2349",1947,2
103,"356","Mies van der Rohe","[MoMA Exh. #356, September 16, 1947-January 25, 1948]",1947-09-16,"1/25/1948",422,"moma.org/calendar/exhibitions/2734","Curator","[Curator]",2927,"Individual","Philip Johnson","Johnson Philip","Philip","","Johnson","","","American",1906,2005,"American, 1906–2005","Male",108419418,"Q183528",500014481,"moma.org/artists/2927",1947,3
80,"357","100 Useful Objects of Fine Design (available under $100)","[MoMA Exh. #357, September 16, 1947-January 25, 1948]",1947-09-16,"1/25/1948",423,"moma.org/calendar/exhibitions/2730","Curator","Selector",8773,"Individual","Edgar Kaufmann, Jr.","Kaufmann Edgar Jr","Edgar","","Kaufmann","","","American",1910,1989,"American, 1910–1989","",34608572,"",NA,"moma.org/artists/8773",1947,135
3785,"358","Ben Shahn","[MoMA Exh. #358, September 30, 1947-January 4, 1948]",1947-09-30,"1/4/1948",424,"moma.org/calendar/exhibitions/3216","Curator","Director",8150,"Individual","James Thrall Soby","Soby James Thrall","James","","Soby","","","American",1906,1979,"American, 1906–1979","Male",110085602,"Q19997542",500326188,"moma.org/artists/8150",1947,3
3789,"359","Three Young Photographers","[MoMA Exh. #359, September 30-December 7, 1947]",1947-09-30,"12/7/1947",425,"moma.org/calendar/exhibitions/2382","Arranger","Arranger",5623,"Individual","Edward Steichen","Steichen Edward","Edward","","Steichen","","","American",1879,1973,"American, born Luxembourg. 1879–1973","Male",73926135,"Q313899",500000431,"moma.org/artists/5623",1947,4
3790,"360","World of Illusion: Elements of Stage Design","[MoMA Exh. #360, October 14, 1947-January 4, 1948]",1947-10-14,"1/4/1948",426,"moma.org/calendar/exhibitions/3220","Curator","Director",NA,"Individual","George Amberg","Amberg George","George","","Amberg","","","",1901,NA,"Born 1901","",64918824,"",NA,"",1947,12
3791,"361","Highlights from the Film Library","[MoMA Exh. #361, October 14, 1947-January 4, 1948]",1947-10-14,"1/4/1948",427,"moma.org/calendar/exhibitions/2383","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1947,1
3793,"362","Art Materials for High Schools and Colleges","[MoMA Exh. #362, October 15-November 24, 1947]",1947-10-15,"11/24/1947",428,"moma.org/calendar/exhibitions/3222","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1947,1
3792,"363","Children's Holiday Fair of Modern Art","[MoMA Exh. #363, December 2, 1947-January 4, 1948]",1947-12-02,"1/4/1948",429,"moma.org/calendar/exhibitions/3221","Curator","Director",39630,"Individual","Victor D'Amico","D'Amico Victor","Victor","","D'Amico","","","",NA,NA,"","",33432178,"",NA,"moma.org/artists/39630",1947,18
3794,"364","Music and Musicians","[MoMA Exh. #364 December 16, 1947-February 23, 1948]",1947-12-16,"2/23/1948",430,"moma.org/calendar/exhibitions/3223","Curator","Organizer",5623,"Individual","Edward Steichen","Steichen Edward","Edward","","Steichen","","","American",1879,1973,"American, born Luxembourg. 1879–1973","Male",73926135,"Q313899",500000431,"moma.org/artists/5623",1947,7
2882,"365a","New Acquisitions","[MoMA Exh. #365a, January 13-March 21, 1948]",1948-01-13,"3/21/1948",431,"moma.org/calendar/exhibitions/2909","Curator","Assistant Curator",19286,"Individual","Dorothy C. Miller","Miller Dorothy C.","Dorothy","Canning","Miller","","","American",1904,2003,"American, 1904–2003","Female",111290627,"Q5298349",500322604,"moma.org/artists/19286",1948,39
3784,"365b","Portraits of Gertrude Stein by Picasso","[MoMA Exh. #365b, January 22-March 12, 1948]",1948-01-22,"3/12/1948",432,"moma.org/calendar/exhibitions/3215","Artist","Artist",4609,"Individual","Pablo Picasso","Picasso Pablo","Pablo","","Picasso","","","Spanish",1881,1973,"Spanish, 1881–1973","Male",15873,"Q5593",500009666,"moma.org/artists/4609",1948,1
3795,"366","Paintings by French Children","[MoMA Exh. #366, January 13-March 21, 1948]",1948-01-13,"3/21/1948",433,"moma.org/calendar/exhibitions/3224","Curator","Selector",39630,"Individual","Victor D'Amico","D'Amico Victor","Victor","","D'Amico","","","",NA,NA,"","",33432178,"",NA,"moma.org/artists/39630",1948,1
3825,"367","Work from Children's Holiday Fair of Modern Art","[MoMA Exh. #367, January 13-March 2, 1948]",1948-01-13,"3/2/1948",434,"moma.org/calendar/exhibitions/3238","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1948,1
3817,"368","Stage Designs for the Ballet Society","[MoMA Exh. #368, January 20-April 18, 1948]",1948-01-20,"4/18/1948",435,"moma.org/calendar/exhibitions/3233","Artist","Artist",223,"Individual","Horace Armistead","Armistead Horace","Horace","","Armistead","","","American",1918,1975,"American, 1918–1975","Male",NA,"",NA,"moma.org/artists/223",1948,6
3810,"369","Naum Gabo and Antoine Pevsner","[MoMA Exh. #369, February 10-April 25, 1948]",1948-02-10,"4/25/1948",436,"moma.org/calendar/exhibitions/3228","Installer","Installer",10779,"Individual","René d'Harnoncourt","d'Harnoncourt René","René","","d'Harnoncourt","","","American",1901,1968,"American, 1901–1968","Male",176768,"Q7312958",500071210,"moma.org/artists/10779",1948,3
3815,"370","Miró Mural","[MoMA Exh. #370, March 2-April 4, 1948]",1948-03-02,"4/4/1948",437,"moma.org/calendar/exhibitions/3231","Artist","Artist",4016,"Individual","Joan Miró","Miró Joan","Joan","","Miró","","","Spanish",1893,1983,"Spanish, 1893–1983","Male",9850739,"Q152384",500014094,"moma.org/artists/4016",1948,1
3816,"371","Lamb Wedge Lock Handle","[MoMA Exh. #371, March 2-May 16, 1948]",1948-03-02,"5/16/1948",438,"moma.org/calendar/exhibitions/3232","Curator","Director",8773,"Individual","Edgar Kaufmann, Jr.","Kaufmann Edgar Jr","Edgar","","Kaufmann","","","American",1910,1989,"American, 1910–1989","",34608572,"",NA,"moma.org/artists/8773",1948,2
3819,"372","Young People's Work from an English School","[MoMA Exh. #372, March 16-April 18, 1948]",1948-03-16,"4/18/1948",439,"moma.org/calendar/exhibitions/3234","Installer","Installer",39630,"Individual","Victor D'Amico","D'Amico Victor","Victor","","D'Amico","","","",NA,NA,"","",33432178,"",NA,"moma.org/artists/39630",1948,1
3814,"373","In and Out of Focus: A Survey of Today's Photography","[MoMA Exh. #373, April 6-July 11, 1948]",1948-04-06,"7/11/1948",440,"moma.org/calendar/exhibitions/2396","Curator","Organizer",5623,"Individual","Edward Steichen","Steichen Edward","Edward","","Steichen","","","American",1879,1973,"American, born Luxembourg. 1879–1973","Male",73926135,"Q313899",500000431,"moma.org/artists/5623",1948,81
3823,"374","Art Work by Children of Other Countries","[MoMA Exh. #374, April 23-May 23, 1948]",1948-04-23,"5/23/1948",441,"moma.org/calendar/exhibitions/3236","Curator","Director",NA,"Individual","Marie Paneth","Paneth Marie","Marie","","Paneth","","","",NA,NA,"","",18959854,"",NA,"",1948,1
3824,"375","Museum of Modern Art Publications","[MoMA Exh. #375, April 23-May 9, 1948]",1948-04-23,"5/9/1948",442,"moma.org/calendar/exhibitions/3237","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1948,1
3809,"376","Pierre Bonnard","[MoMA Exh. #376, May 10-September 6, 1948]",1948-05-10,"9/6/1948",443,"moma.org/calendar/exhibitions/3227","Curator","Director",16461,"Individual","John Rewald","Rewald John","John","","Rewald","","","",NA,NA,"","",108992948,"Q90497",NA,"moma.org/artists/16461",1948,3
3826,"377","Children's and Young People's Art Work from the Classes of the Educational Program","[MoMA Exh. #377, May 19-August 22, 1948]",1948-05-19,"8/22/1948",444,"moma.org/calendar/exhibitions/3239","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1948,1
3808,"378","Louis Sullivan: 1856–1924","[MoMA Exh. #378, May 25-July 25, 1948]",1948-05-25,"7/25/1948",445,"moma.org/calendar/exhibitions/2394","Preparer","Preparer",9366,"Individual","Henry Russell Hitchcock","Hitchcock Henry Russell","Henry","Russell","Hitchcock","","","",NA,NA,"","Male",108419350,"Q327323",500210947,"moma.org/artists/9366",1948,4
4001,"379","Portraits in Prints","[MoMA Exh. #379, June 1-September 6, 1948]",1948-06-01,"9/6/1948",446,"moma.org/calendar/exhibitions/3370","Curator","Assembler",10244,"Individual","William S. Lieberman","Lieberman William S.","William","S.","Lieberman","","","American",1923,2005,"American, 1923–2005","Male",109190713,"Q19997602",NA,"moma.org/artists/10244",1948,30
3807,"380","Loren MacIver Mural Paintings","[MoMA Exh. #380, July 8-September 28, 1948]",1948-07-08,"9/28/1948",447,"moma.org/calendar/exhibitions/3226","Artist","Artist",3668,"Individual","Loren MacIver","MacIver Loren","Loren","","MacIver","","","American",1909,1998,"American, 1909–1998","Female",67267544,"",500004191,"moma.org/artists/3668",1948,1
3806,"381","New York Private Collections","[MoMA Exh. #381, July 20-September 12, 1948]",1948-07-20,"9/12/1948",448,"moma.org/calendar/exhibitions/3225","Curator","Organizer",8150,"Individual","James Thrall Soby","Soby James Thrall","James","","Soby","","","American",1906,1979,"American, 1906–1979","Male",110085602,"Q19997542",500326188,"moma.org/artists/8150",1948,31
3812,"382","50 Photographs by 50 Photographers","[MoMA Exh. #382, July 27-September 26, 1948]",1948-07-27,"9/26/1948",449,"moma.org/calendar/exhibitions/2395","Curator","Selector",5623,"Individual","Edward Steichen","Steichen Edward","Edward","","Steichen","","","American",1879,1973,"American, born Luxembourg. 1879–1973","Male",73926135,"Q313899",500000431,"moma.org/artists/5623",1948,51
3813,"383","Work from War Veterans' Art Center","[MoMA Exh. #383, September 1-October 10, 1948]",1948-09-01,"10/10/1948",450,"moma.org/calendar/exhibitions/3230","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1948,1
3811,"384","Recent Acquisitions: Bequest of Mrs. John D. Rockefeller, Jr.","[MoMA Exh. #384, September 14-November 7, 1948]",1948-09-14,"11/7/1948",451,"moma.org/calendar/exhibitions/3229","Artist","Artist",2206,"Individual","Vincent van Gogh","Gogh Vincent van","Vincent","","van Gogh","","","Dutch",1853,1890,"Dutch, 1853–1890","Male",9854560,"Q5582",500115588,"moma.org/artists/2206",1948,2
3821,"384a","Bonnard, Picasso","[MoMA Exh. #384a, September 14-October 31, 1948]",1948-09-14,"10/31/1948",452,"moma.org/calendar/exhibitions/3235","Artist","Artist",665,"Individual","Pierre Bonnard","Bonnard Pierre","Pierre","","Bonnard","","","French",1867,1947,"French, 1867–1947","Male",66499977,"Q26408",500115555,"moma.org/artists/665",1948,2
2656,"385","Collage","[MoMA Exh. #385, September 21-December 5, 1948]",1948-09-21,"12/5/1948",453,"moma.org/calendar/exhibitions/2828","Curator","Director",16155,"Individual","Margaret Miller","Miller Margaret","Margaret","","Miller","","","",NA,NA,"","",NA,"",NA,"moma.org/artists/16155",1948,40
3827,"386","Photo-Secession (American Photography 1902–1910)","[MoMA Exh. #386, September 29-November 28, 1948]",1948-09-29,"11/28/1948",454,"moma.org/calendar/exhibitions/2400","Curator","Organizer",5623,"Individual","Edward Steichen","Steichen Edward","Edward","","Steichen","","","American",1879,1973,"American, born Luxembourg. 1879–1973","Male",73926135,"Q313899",500000431,"moma.org/artists/5623",1948,23
3828,"387","Print Gift of Victor S. Riesenfeld and Matisse: Jazz: Gift of the Artist","[MoMA Exh. #387, October 1-October 31, 1948]",1948-10-01,"10/31/1948",455,"moma.org/calendar/exhibitions/3240","Curator","Assembler",10244,"Individual","William S. Lieberman","Lieberman William S.","William","S.","Lieberman","","","American",1923,2005,"American, 1923–2005","Male",109190713,"Q19997602",NA,"moma.org/artists/10244",1948,32
3829,"387a","Penthouse Furniture Exhibition","[MoMA Exh. #387a, October 4-October 10, 1948]",1948-10-04,"10/10/1948",456,"moma.org/calendar/exhibitions/3241","Curator","Selector",8773,"Individual","Edgar Kaufmann, Jr.","Kaufmann Edgar Jr","Edgar","","Kaufmann","","","American",1910,1989,"American, 1910–1989","",34608572,"",NA,"moma.org/artists/8773",1948,1
2921,"388","Elie Nadelman","[MoMA Exh. #388, October 5-November 28, 1948]",1948-10-05,"11/28/1948",457,"moma.org/calendar/exhibitions/2921","Curator","Assembler",11888,"Individual","Lincoln Kirstein","Kirstein Lincoln","Lincoln","","Kirstein","","","American",1907,1996,"American, 1907–1996","Male",4931772,"Q351339",500320571,"moma.org/artists/11888",1948,3
3830,"389","Paintings by Children 4–12 Years from New York Public Elementary Schools","[MoMA Exh. #389, October 12-October 31, 1948]",1948-10-12,"10/31/1948",459,"moma.org/calendar/exhibitions/3242","Curator","Selector",39630,"Individual","Victor D'Amico","D'Amico Victor","Victor","","D'Amico","","","",NA,NA,"","",33432178,"",NA,"moma.org/artists/39630",1948,1
3831,"390","Recent Acquisitions","[MoMA Exh. #390, November 9, 1948-January 31, 1949]",1948-11-09,"1/31/1949",460,"moma.org/calendar/exhibitions/3243","Artist","Artist",272,"Individual","Francis Bacon","Bacon Francis","Francis","","Bacon","","","British",1909,1992,"British, born Ireland. 1909–1992","Male",14789843,"Q154340",500021153,"moma.org/artists/272",1948,8
